"X","Or_name","IUCN_Present","IUCN_id","IUCN_name","IUCN_Category","IUCN_N_syn","IUCN_syn","IUCN_Phylum","IUCN_Class","IUCN_Order","IUCN_Family","ITIS_Present","ITIS_is_valid","ITIS_id","ITIS_name","ITIS_Phylum","ITIS_N_syn","ITIS_syn","ITIS_Class","ITIS_Order","ITIS_Family","GBIF_Present","GBIF_id","GBIF_name","GBIF_N_syn","GBIF_syn","GBIF_Phylum","GBIF_Class","GBIF_Order","GBIF_Family"
1,"Taphozous melanopogon","Yes",21461,"Taphozous melanopogon","LR/lc",1,"Taphozous solifer","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE",TRUE,TRUE,"631735","Taphozous melanopogon","CHORDATA",1,"Taphozous philippinensis","MAMMALIA","CHIROPTERA","EMBALLONURIDAE",TRUE,NA,"Taphozous melanopogon-Taphozous nielanopogon",2,"Taphozous melanopogon;Taphozous nielanopogon","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE"
1,"Taphozous perforatus","Yes",21463,"Taphozous perforatus","LR/lc",3,"Taphozous sudani;Taphozous sudani;Taphozous sudani","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Taphozous perforatus",1,"Taphozous perforatus","CHORDATA","MAMMALIA","CHIROPTERA","EMBALLONURIDAE"
1,"Testudo graeca","Yes",21646,"Testudo graeca","VU",16,"Testudo floweri;Testudo buxtoni;Testudo zarudnyi;Testudo armeniaca;Testudo anamurensis;Testudo graeca;Testudo flavominimaralis;Testudo perses;Testudo terrestris;Testudo pallasi;Testudo graeca;Furculachelys nabeulensis;Testudo antakyensis;Testudo ibera;Testudo nikolskii;Testudo whitei","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2441502-5462-7696021","Testudo graeca-Testudo gracea-Testudo graja-Testudo grandis-Testudo graii",8,"Testudo graeca;Testudo gracea;Testudo graja;Testudo grandis;Testudo graii;Testudo marginata;NA;Aldabrachelys gigantea","CHORDATA","TESTUDINES",NA,"TESTUDINIDAE-CHELYDRIDAE"
1,"Testudo hermanni","Yes",21648,"Testudo hermanni","V",2,"Testudo hercegovinensis;Testudo hermanni","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Testudo hermanni",1,"Testudo hermanni","CHORDATA","TESTUDINES",NA,"TESTUDINIDAE"
1,"Tetrastes bonasia","Yes",22679494,"Tetrastes bonasia","LR/lc",1,"Bonasa bonasia","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE",TRUE,TRUE,"677536","Tetrastes bonasia","CHORDATA",1,"Bonasa bonasia","AVES","GALLIFORMES","PHASIANIDAE",TRUE,NA,"Tetrastes bonasia",1,"Tetrastes bonasia","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE"
1,"Thalasseus elegans","Yes",22694552,"Thalasseus elegans","LR/lc",3,"Thalasseus elegans;Thalasseus elegans;Sterna elegans","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,"176931","Thalasseus elegans","CHORDATA",1,"Sterna elegans","AVES","CHARADRIIFORMES","LARIDAE",TRUE,"NA-2508981","Thalasseus elegans-Thalassema elegans",3,"Thalasseus elegans;Thalassema elegans;Ikedosoma elegans","CHORDATA-ANNELIDA","AVES-POLYCHAETA","CHARADRIIFORMES-ECHIUROIDEA","LARIDAE-THALASSEMATIDAE"
1,"Thalasseus maximus","Yes",22694542,"Thalasseus maximus","LR/lc",3,"Thalasseus maximus;Thalasseus maximus;Sterna maxima","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,"824142","Thalasseus maximus","CHORDATA",2,"Sterna maxima;Thalasseus maxima","AVES","CHARADRIIFORMES","LARIDAE",TRUE,NA,"Thalasseus maximus",1,"Thalasseus maximus","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Thalasseus sandvicensis","Yes",22694591,"Thalasseus sandvicensis","LR/lc",3,"Thalasseus sandvicensis;Thalasseus sandvicensis;Sterna sandvicensis","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,"176932","Thalasseus sandvicensis","CHORDATA",1,"Sterna sandvicensis","AVES","CHARADRIIFORMES","LARIDAE",TRUE,NA,"Thalasseus sandvicensis",1,"Thalasseus sandvicensis","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
1,"Threskiornis aethiopicus","Yes",22697510,"Threskiornis aethiopicus","NR",NA,NA,"CHORDATA","AVES","PELECANIFORMES","THRESKIORNITHIDAE",TRUE,TRUE,"174943","Threskiornis aethiopicus","CHORDATA",1,"Tantalus aethiopicus","AVES","PELECANIFORMES","THRESKIORNITHIDAE",TRUE,NA,"Threskiornis aethiopicus",1,"Threskiornis aethiopicus","CHORDATA","AVES","PELECANIFORMES","THRESKIORNITHIDAE"
1,"Thryomanes bewickii","Yes",22711377,"Thryomanes bewickii","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TROGLODYTIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Thryomanes bewickii",1,"Thryomanes bewickii","CHORDATA","AVES","PASSERIFORMES","TROGLODYTIDAE"
1,"Tiliqua nigrolutea","Yes",109481446,"Tiliqua nigrolutea","LC",1,"Scincus nigroluteus","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tiliqua nigrolutea",1,"Tiliqua nigrolutea","CHORDATA","SQUAMATA",NA,"SCINCIDAE"
1,"Tiliqua rugosa","Yes",109481513,"Tiliqua rugosa","LC",1,"Trachydosaurus rugosus","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-7311033","Tiliqua rugosa-Tilia rugosa",3,"Tiliqua rugosa;Tilia rugosa;Tilia cordata","CHORDATA-TRACHEOPHYTA","SQUAMATA-MAGNOLIOPSIDA","NA-MALVALES","SCINCIDAE-MALVACEAE"
1,"Tiliqua scincoides","Yes",109481538,"Tiliqua scincoides","LC",1,"Lacerta scincoides","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tiliqua scincoides",1,"Tiliqua scincoides","CHORDATA","SQUAMATA",NA,"SCINCIDAE"
1,"Toxostoma rufum","Yes",22711099,"Toxostoma rufum","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","MIMIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Toxostoma rufum-Tulostoma rufum",2,"Toxostoma rufum;Tulostoma rufum","CHORDATA-BASIDIOMYCOTA","AVES-AGARICOMYCETES","PASSERIFORMES-AGARICALES","MIMIDAE-AGARICACEAE"
1,"Trachypithecus cristatus","Yes",22035,"Trachypithecus cristatus","LR/nt",4,"Trachypithecus ultima;Trachypithecus pullata;Trachypithecus pruinosus;Trachypithecus rutledgii","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Trachypithecus cristatus",1,"Trachypithecus cristatus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE"
1,"Trachypithecus obscurus","Yes",22039,"Trachypithecus obscurus","LR/lc",5,"Trachypithecus leucomystax;Trachypithecus corvus;Trachypithecus corax;Trachypithecus smithii;Trachypithecus ruhei","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Trachypithecus obscurus",1,"Trachypithecus obscurus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE"
1,"Trichoglossus haematodus","Yes",22725310,"Trichoglossus haematodus","LC",NA,NA,"CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",TRUE,TRUE,"177431;714212;714213;714215;714216;714218;714220;714221;1223301",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Trichoglossus haematodus-Trichoglossus haematopus",2,"Trichoglossus haematodus;Trichoglossus haematopus","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE"
1,"Trichoglossus moluccanus","Yes",22725334,"Trichoglossus moluccanus","LC",NA,NA,"CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",TRUE,TRUE,"714103","Trichoglossus moluccanus","CHORDATA",1,"Psittacus moluccanus","AVES","PSITTACIFORMES","PSITTACULIDAE",TRUE,"6170530","Trichoglossus moluccanus",2,"Trichoglossus moluccanus;Trichoglossus haematodus","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE"
1,"Tringa glareola","Yes",22693247,"Tringa glareola","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tringa glareola",1,"Tringa glareola","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE"
1,"Tringa semipalmata","Yes",22693319,"Tringa semipalmata","LR/lc",2,"Tringa semipalmata;Catoptrophorus semipalmatus","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tringa semipalmata",1,"Tringa semipalmata","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE"
1,"Garrulax canorus","Yes",22735076,"Garrulax canorus","NR",NA,NA,"CHORDATA","AVES","PASSERIFORMES","LEIOTRICHIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Garrulax canorus",1,"Garrulax canorus","CHORDATA","AVES","PASSERIFORMES","LEIOTHRICHIDAE"
1,"Tringa totanus","Yes",22693211,"Tringa totanus","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5739290","Tringa totanus-Tringa tobata",3,"Tringa totanus;Tringa tobata;Phalaropus lobatus","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE"
1,"Trioceros ellioti","Yes",172580,"Trioceros ellioti","LC",2,"Chamaeleo ellioti;Chamaeleon ellioti","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE",TRUE,TRUE,"1055676","Trioceros ellioti","CHORDATA",1,"Chamaeleo ellioti","REPTILIA","SQUAMATA","CHAMAELEONIDAE",TRUE,NA,"Trioceros ellioti",1,"Trioceros ellioti","CHORDATA","SQUAMATA",NA,"CHAMAELEONIDAE"
1,"Tropidophorus grayi","Yes",169770,"Tropidophorus grayi","LC",1,"Tropidophorus concincinensis","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Tropidophorus grayi-Tropidophorus thai",2,"Tropidophorus grayi;Tropidophorus thai","CHORDATA","SQUAMATA",NA,"SCINCIDAE"
1,"Tscherskia triton","Yes",22432,"Tscherskia triton","LR/lc",3,"Cricetus triton;Tscherskia albipes;Cricetulus nestor","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,TRUE,"632742","Tscherskia triton","CHORDATA",5,"Tscherskia albipes;Cricetulus arenosus;Asiocricetus bampensis;Cricetulus nestor;Asiocricetus yamashinai","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,NA,"Tscherskia triton",1,"Tscherskia triton","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE"
1,"Tupaia glis","Yes",111872341,"Tupaia glis","LC",1,"Sorex glis","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE",TRUE,TRUE,"573220","Tupaia glis","CHORDATA",1,"Sorex glis","MAMMALIA","SCANDENTIA","TUPAIIDAE",TRUE,NA,"Tupaia glis",1,"Tupaia glis","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE"
1,"Turdus grayi","Yes",22708914,"Turdus grayi","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Turdus grayi",1,"Turdus grayi","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Turdus iliacus","Yes",22708819,"Turdus iliacus","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,"179769","Turdus iliacus","CHORDATA",1,"Turdus musicus","AVES","PASSERIFORMES","TURDIDAE",TRUE,NA,"Turdus iliacus",1,"Turdus iliacus","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Turdus merula","Yes",103888106,"Turdus merula","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Turdus merula",1,"Turdus merula","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Turdus migratorius","Yes",103889499,"Turdus migratorius","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Turdus migratorius",1,"Turdus migratorius","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Turdus philomelos","Yes",22708822,"Turdus philomelos","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Turdus philomelos",1,"Turdus philomelos","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Turdus pilaris","Yes",22708816,"Turdus pilaris","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TURDIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Turdus pilaris-Turdus gularis",2,"Turdus pilaris;Turdus gularis","CHORDATA","AVES","PASSERIFORMES","TURDIDAE"
1,"Tyto alba","Yes",22688504,"Tyto alba","LR/lc",NA,NA,"CHORDATA","AVES","STRIGIFORMES","TYTONIDAE",TRUE,TRUE,"177851","Tyto alba","CHORDATA",1,"Strix alba","AVES","STRIGIFORMES","TYTONIDAE",TRUE,NA,"Tyto alba-Tyto almae",2,"Tyto alba;Tyto almae","CHORDATA","AVES","STRIGIFORMES","TYTONIDAE"
1,"Uria aalge","Yes",22694841,"Uria aalge","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Uria aalge",1,"Uria aalge","CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE"
1,"Uria lomvia","Yes",22694847,"Uria lomvia","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Uria lomvia",1,"Uria lomvia","CHORDATA","AVES","CHARADRIIFORMES","ALCIDAE"
1,"Urocissa erythroryncha","Yes",22705802,"Urocissa erythroryncha","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","CORVIDAE",TRUE,TRUE,"916625","Urocissa erythroryncha","CHORDATA",1,"Urocissa erythrorhyncha","AVES","PASSERIFORMES","CORVIDAE",TRUE,NA,"Urocissa erythroryncha",1,"Urocissa erythroryncha","CHORDATA","AVES","PASSERIFORMES","CORVIDAE"
1,"Urocitellus parryii","Yes",20488,"Urocitellus parryii","LR/lc",8,"Citellus buxtoni;Spermophilus leucosticus;Citellus eversmanni;Citellus stejnegeri;Citellus undulatus;Spermophilus brunniceps;Citellus parryi;Spermophilus parryii","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,TRUE,"930321","Urocitellus parryii","CHORDATA",1,"Spermophilus parryii","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,NA,"Urocitellus parryii-Urocitellus parryu",2,"Urocitellus parryii;Urocitellus parryu","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE"
1,"Urocitellus undulatus","Yes",20494,"Urocitellus undulatus","LR/lc",4,"Arctomys altaicus;Citellus eversmanni;Citellus eversmanni;Spermophilus undulatus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,TRUE,"930324","Urocitellus undulatus","CHORDATA",1,"Spermophilus undulatus","MAMMALIA","RODENTIA","SCIURIDAE",TRUE,NA,"Urocitellus undulatus",1,"Urocitellus undulatus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE"
1,"Urocyon cinereoargenteus","Yes",22780,"Urocyon cinereoargenteus","LR/lc",1,"Canis cinereoargenteus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"180609","Urocyon cinereoargenteus","CHORDATA",1,"Canis cinereoargenteus","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Urocyon cinereoargenteus",1,"Urocyon cinereoargenteus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Uroderma bilobatum","Yes",22782,"Uroderma bilobatum","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Uroderma bilobatum",1,"Uroderma bilobatum","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE"
1,"Ursus americanus","Yes",41687,"Ursus americanus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5361872","Ursus americanus-Ulmus americana",2,"Ursus americanus;Ulmus americana","CHORDATA-TRACHEOPHYTA","MAMMALIA-MAGNOLIOPSIDA","CARNIVORA-ROSALES","URSIDAE-ULMACEAE"
1,"Ursus arctos","Yes",41688,"Ursus arctos","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Ursus arctos",1,"Ursus arctos","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE"
1,"Ursus maritimus","Yes",22823,"Ursus maritimus","N/A",1,"Thalarctos maritimus","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",TRUE,TRUE,"180542","Ursus maritimus","CHORDATA",5,"Thalassarctos jenaensis;Thalassarctos eogroenlandicus;Thalassarctos labradorensis;Ursus polaris;Ursus marinus","MAMMALIA","CARNIVORA","URSIDAE",TRUE,NA,"Ursus maritimus-Ulus maritimus",2,"Ursus maritimus;Ulus maritimus","CHORDATA-ARTHROPODA","MAMMALIA-INSECTA","CARNIVORA-COLEOPTERA","URSIDAE-TENEBRIONIDAE"
1,"Ursus thibetanus","Yes",22824,"Ursus thibetanus","V",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",TRUE,TRUE,"621850","Ursus thibetanus","CHORDATA",1,"Selenarctos thibetanus","MAMMALIA","CARNIVORA","URSIDAE",TRUE,"NA-9335699","Ursus thibetanus",1,"Ursus thibetanus","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE"
1,"Urva edwardsii","Yes",41611,"Urva edwardsii","LR/lc",3,"Herpestes edwardsi;Herpestes edwardsii;Ichneumon edwardsii","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,TRUE,"1229755","Urva edwardsii","CHORDATA",3,"Herpestes edwardsii;Herpestes edwardsi;Ichneumon edwardsii","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,"2434286","Urva edwardsii",2,"Urva edwardsii;Herpestes edwardsi","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE"
1,"Urva javanica","Yes",70203940,"Urva javanica","LC",2,"Ichneumon javanica;Herpestes javanicus","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,TRUE,"1229753","Urva javanica","CHORDATA",2,"Herpestes javanicus;Ichneumon javanicus","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,"2434271-NA","Urva javanica-Uga javanica-Ula javanica",4,"Urva javanica;Uga javanica;Ula javanica;Herpestes javanicus","CHORDATA-ARTHROPODA","MAMMALIA-INSECTA","CARNIVORA-HYMENOPTERA-DIPTERA","HERPESTIDAE-CHALCIDIDAE-PEDICIIDAE"
1,"Urva urva","Yes",41618,"Urva urva","LR/lc",2,"Herpestes urva;Gulo urva","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,TRUE,"1229750","Urva urva","CHORDATA",2,"Herpestes urva;Gulo urva","MAMMALIA","CARNIVORA","HERPESTIDAE",TRUE,"2434244","Urva urva",2,"Urva urva;Herpestes urva","CHORDATA","MAMMALIA","CARNIVORA","HERPESTIDAE"
1,"Vanellus chilensis","Yes",22694075,"Vanellus chilensis","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Vanellus chilensis",1,"Vanellus chilensis","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE"
1,"Vanellus spinosus","Yes",22693983,"Vanellus spinosus","LR/lc",2,"Hoplopterus spinosus;Hoplopterus spinosus","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE",TRUE,TRUE,"176499","Vanellus spinosus","CHORDATA",1,"Charadrius spinosus","AVES","CHARADRIIFORMES","CHARADRIIDAE",TRUE,NA,"Vanellus spinosus",1,"Vanellus spinosus","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE"
1,"Vanellus vanellus","Yes",22693949,"Vanellus vanellus","LR/lc",NA,NA,"CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE",TRUE,TRUE,"176481","Vanellus vanellus","CHORDATA",1,"Tringa vanellus","AVES","CHARADRIIFORMES","CHARADRIIDAE",TRUE,NA,"Vanellus vanellus",1,"Vanellus vanellus","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE"
1,"Varanus indicus","Yes",200972722,"Varanus indicus","LC",9,"Tupinambis indicus;Monitor chlorostigma;Monitor doreanus;Monitor indicus;Monitor kalabeck;Varanus chlorostigma;Varanus guttatus;Varanus indicus;Varanus cerambonensis","CHORDATA","REPTILIA","SQUAMATA","VARANIDAE",TRUE,TRUE,"174116","Varanus indicus","CHORDATA",5,"Tupinambis indicus;Varanus guttatus;Monitor kalabeck;Monitor chlorostigma;Monitor indicus","REPTILIA","SQUAMATA","VARANIDAE",TRUE,NA,"Varanus indicus",1,"Varanus indicus","CHORDATA","SQUAMATA",NA,"VARANIDAE"
1,"Varanus mertensi","Yes",83778246,"Varanus mertensi","EN",NA,NA,"CHORDATA","REPTILIA","SQUAMATA","VARANIDAE",TRUE,TRUE,"716526","Varanus mertensi","CHORDATA",1,"Varanus bulliwallah","REPTILIA","SQUAMATA","VARANIDAE",TRUE,NA,"Varanus mertensi",1,"Varanus mertensi","CHORDATA","SQUAMATA",NA,"VARANIDAE"
1,"Varanus varius","Yes",83779090,"Varanus varius","LC",1,"Lacerta varia","CHORDATA","REPTILIA","SQUAMATA","VARANIDAE",TRUE,TRUE,"716548","Varanus varius","CHORDATA",4,"Lacerta varia;Tupinambis variegatus;Varanus bellii;Varanus mustelinus","REPTILIA","SQUAMATA","VARANIDAE",TRUE,"NA-2470715-2470818","Varanus varius-Varanus various-Varanus teriae",4,"Varanus varius;Varanus various;Varanus teriae;Varanus keithhornei","CHORDATA","SQUAMATA",NA,"VARANIDAE"
1,"Vespertilio murinus","Yes",22947,"Vespertilio murinus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2432564-7261856","Vespertilio murinus-Vespertillio murinus-Vespertilio nturinus-Vespertilio auritus",5,"Vespertilio murinus;Vespertillio murinus;Vespertilio nturinus;Vespertilio auritus;Plecotus auritus","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE"
1,"Vespertilio sinensis","Yes",22949,"Vespertilio sinensis","VU",2,"Vespertilio orientalis;Vespertilio superans","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,TRUE,"946230","Vespertilio sinensis","CHORDATA",4,"Vespertilio superans;Vesperus sinensis;Vespertilio orientalis;Vesperugo noctula","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,"NA-2432403","Vespertilio sinensis-Vespertilio chinensis",3,"Vespertilio sinensis;Vespertilio chinensis;Myotis chinensis","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE"
1,"Viverricula indica","Yes",41710,"Viverricula indica","LR/lc",2,"Viverricula malaccensis;Civetta indica","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE",TRUE,TRUE,"726585;726587;726593;728007;1229866",NA,NA,NA,NA,NA,NA,NA,TRUE,"NA-2434600","Viverricula indica",1,"Viverricula indica","CHORDATA","MAMMALIA","CARNIVORA","VIVERRIDAE"
1,"Vulpes lagopus","Yes",899,"Vulpes lagopus","LR/lc",2,"Alopex lagopus;Canis lagopus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"622025","Vulpes lagopus","CHORDATA",2,"Alopex lagopus;Canis lagopus","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Vulpes lagopus",1,"Vulpes lagopus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Vulpes macrotis","Yes",41587,"Vulpes macrotis","LR/cd",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Vulpes macrotis",1,"Vulpes macrotis","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Vulpes velox","Yes",23059,"Vulpes velox","LR/cd",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"180607","Vulpes velox","CHORDATA",1,"Canis velox","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Vulpes velox",1,"Vulpes velox","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Vulpes vulpes","Yes",23062,"Vulpes vulpes","LR/lc",1,"Canis vulpes","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",TRUE,TRUE,"180604","Vulpes vulpes","CHORDATA",1,"Canis vulpes","MAMMALIA","CARNIVORA","CANIDAE",TRUE,NA,"Vulpes vulpes",1,"Vulpes vulpes","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE"
1,"Xema sabini","Yes",22694479,"Xema sabini","LR/lc",4,"Larus sabini;Larus sabini;Larus sabini;Larus sabini","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE",TRUE,TRUE,"176866","Xema sabini","CHORDATA",1,"Larus sabini","AVES","CHARADRIIFORMES","LARIDAE",TRUE,NA,"Xema sabini",1,"Xema sabini","CHORDATA","AVES","CHARADRIIFORMES","LARIDAE"
